"Calendar year","Month","ABS remoteness area","Age group","Sex","Road user","Sum(Hospitalisations)"
2021,"March","Major Cities","17-25","Female","Car occupant",140
2021,"March","Major Cities","17-25","Female","Heavy transport",2
2021,"March","Major Cities","17-25","Female","Motorcyclist",18
2021,"March","Major Cities","17-25","Female","Other or unknown",1
2021,"March","Major Cities","17-25","Female","Pedal cyclist",5
2021,"March","Major Cities","17-25","Female","Pedestrian",12
2021,"March","Major Cities","17-25","Male","Car occupant",129
2021,"March","Major Cities","17-25","Male","Heavy transport",2
2021,"March","Major Cities","17-25","Male","Motorcyclist",95
2021,"March","Major Cities","17-25","Male","Other or unknown",2
2021,"March","Major Cities","17-25","Male","Pedal cyclist",33
2021,"March","Major Cities","17-25","Male","Pedestrian",22
2021,"March","Major Cities","17-25","Male","Pick-up truck or van occupant",2
2021,"March","Major Cities","26-39","Female","Bus occupant",1
2021,"March","Major Cities","26-39","Female","Car occupant",166
2021,"March","Major Cities","26-39","Female","Motorcyclist",14
2021,"March","Major Cities","26-39","Female","Other or unknown",4
2021,"March","Major Cities","26-39","Female","Pedal cyclist",34
2021,"March","Major Cities","26-39","Female","Pedestrian",15
2021,"March","Major Cities","26-39","Female","Pick-up truck or van occupant",2
2021,"March","Major Cities","26-39","Male","Bus occupant",2
2021,"March","Major Cities","26-39","Male","Car occupant",133
2021,"March","Major Cities","26-39","Male","Heavy transport",3
2021,"March","Major Cities","26-39","Male","Motorcyclist",146
2021,"March","Major Cities","26-39","Male","Other or unknown",4
2021,"March","Major Cities","26-39","Male","Pedal cyclist",108
2021,"March","Major Cities","26-39","Male","Pedestrian",16
2021,"March","Major Cities","26-39","Male","Pick-up truck or van occupant",10
2021,"March","Major Cities","40-64","Female","Bus occupant",5
2021,"March","Major Cities","40-64","Female","Car occupant",194
2021,"March","Major Cities","40-64","Female","Heavy transport",2
2021,"March","Major Cities","40-64","Female","Motorcyclist",24
2021,"March","Major Cities","40-64","Female","Other or unknown",3
2021,"March","Major Cities","40-64","Female","Pedal cyclist",52
2021,"March","Major Cities","40-64","Female","Pedestrian",21
2021,"March","Major Cities","40-64","Female","Pick-up truck or van occupant",1
2021,"March","Major Cities","40-64","Male","Bus occupant",3
2021,"March","Major Cities","40-64","Male","Car occupant",159
2021,"March","Major Cities","40-64","Male","Heavy transport",7
2021,"March","Major Cities","40-64","Male","Motorcyclist",191
2021,"March","Major Cities","40-64","Male","Other or unknown",12
2021,"March","Major Cities","40-64","Male","Pedal cyclist",209
2021,"March","Major Cities","40-64","Male","Pedestrian",21
2021,"March","Major Cities","40-64","Male","Pick-up truck or van occupant",3
2021,"March","Major Cities","65-74","Female","Bus occupant",4
2021,"March","Major Cities","65-74","Female","Car occupant",68
2021,"March","Major Cities","65-74","Female","Motorcyclist",1
2021,"March","Major Cities","65-74","Female","Other or unknown",1
2021,"March","Major Cities","65-74","Female","Pedal cyclist",11
2021,"March","Major Cities","65-74","Female","Pedestrian",14
2021,"March","Major Cities","65-74","Male","Bus occupant",1
2021,"March","Major Cities","65-74","Male","Car occupant",42
2021,"March","Major Cities","65-74","Male","Heavy transport",1
2021,"March","Major Cities","65-74","Male","Motorcyclist",24
2021,"March","Major Cities","65-74","Male","Other or unknown",4
2021,"March","Major Cities","65-74","Male","Pedal cyclist",40
2021,"March","Major Cities","65-74","Male","Pedestrian",14
2021,"March","Major Cities","65-74","Male","Pick-up truck or van occupant",2
2021,"March","Major Cities","75+","Female","Bus occupant",2
2021,"March","Major Cities","75+","Female","Car occupant",56
2021,"March","Major Cities","75+","Female","Motorcyclist",1
2021,"March","Major Cities","75+","Female","Other or unknown",1
2021,"March","Major Cities","75+","Female","Pedestrian",12
2021,"March","Major Cities","75+","Male","Bus occupant",1
2021,"March","Major Cities","75+","Male","Car occupant",53
2021,"March","Major Cities","75+","Male","Motorcyclist",4
2021,"March","Major Cities","75+","Male","Other or unknown",5
2021,"March","Major Cities","75+","Male","Pedal cyclist",15
2021,"March","Major Cities","75+","Male","Pedestrian",11
2021,"March","Major Cities","75+","Male","Pick-up truck or van occupant",0
2021,"March","Major Cities","8-16","Female","Bus occupant",1
2021,"March","Major Cities","8-16","Female","Car occupant",20
2021,"March","Major Cities","8-16","Female","Motorcyclist",2
2021,"March","Major Cities","8-16","Female","Other or unknown",2
2021,"March","Major Cities","8-16","Female","Pedal cyclist",13
2021,"March","Major Cities","8-16","Female","Pedestrian",9
2021,"March","Major Cities","8-16","Male","Car occupant",20
2021,"March","Major Cities","8-16","Male","Motorcyclist",13
2021,"March","Major Cities","8-16","Male","Pedal cyclist",71
2021,"March","Major Cities","8-16","Male","Pedestrian",21
2021,"March","Missing","0-7","Female","Car occupant",1
2021,"March","Missing","17-25","Female","Car occupant",1
2021,"March","Missing","17-25","Female","Motorcyclist",1
2021,"March","Missing","17-25","Female","Pedal cyclist",2
2021,"March","Missing","17-25","Female","Pedestrian",1
2021,"March","Missing","17-25","Male","Car occupant",3
2021,"March","Missing","17-25","Male","Motorcyclist",5
2021,"March","Missing","17-25","Male","Pedal cyclist",2
2021,"March","Missing","17-25","Male","Pick-up truck or van occupant",1
2021,"March","Missing","26-39","Female","Car occupant",7
2021,"March","Missing","26-39","Female","Motorcyclist",2
2021,"March","Missing","26-39","Female","Pedal cyclist",1
2021,"March","Missing","26-39","Male","Car occupant",7
2021,"March","Missing","26-39","Male","Heavy transport",1
2021,"March","Missing","26-39","Male","Motorcyclist",9
2021,"March","Missing","26-39","Male","Pedal cyclist",2
2021,"March","Missing","26-39","Male","Pedestrian",2
2021,"March","Missing","40-64","Female","Car occupant",4
2021,"March","Missing","40-64","Male","Car occupant",4
2021,"March","Missing","40-64","Male","Motorcyclist",2
2021,"March","Missing","40-64","Male","Pedal cyclist",10
2021,"March","Missing","40-64","Male","Pedestrian",1
2021,"March","Missing","65-74","Female","Car occupant",2
2021,"March","Missing","65-74","Female","Pedestrian",1
2021,"March","Missing","75+","Female","Car occupant",2
2021,"March","Missing","75+","Male","Car occupant",0
2021,"March","Regional","0-7","Female","Car occupant",4
2021,"March","Regional","0-7","Female","Heavy transport",1
2021,"March","Regional","0-7","Female","Pedal cyclist",1
2021,"March","Regional","0-7","Female","Pedestrian",2
2021,"March","Regional","0-7","Male","Car occupant",3
2021,"March","Regional","0-7","Male","Motorcyclist",0
2021,"March","Regional","0-7","Male","Other or unknown",1
2021,"March","Regional","0-7","Male","Pedal cyclist",2
2021,"March","Regional","0-7","Male","Pedestrian",3
2021,"March","Regional","0-7","Male","Pick-up truck or van occupant",1
2021,"March","Regional","17-25","Female","Bus occupant",1
2021,"March","Regional","17-25","Female","Car occupant",79
2021,"March","Regional","17-25","Female","Motorcyclist",8
2021,"March","Regional","17-25","Female","Other or unknown",0
2021,"March","Regional","17-25","Female","Pedal cyclist",1
2021,"March","Regional","17-25","Female","Pedestrian",1
2021,"March","Regional","17-25","Female","Pick-up truck or van occupant",2
2021,"March","Regional","17-25","Male","Car occupant",69
2021,"March","Regional","17-25","Male","Heavy transport",1
2021,"March","Regional","17-25","Male","Motorcyclist",54
2021,"March","Regional","17-25","Male","Other or unknown",2
2021,"March","Regional","17-25","Male","Pedal cyclist",16
2021,"March","Regional","17-25","Male","Pedestrian",5
2021,"March","Regional","17-25","Male","Pick-up truck or van occupant",4
2021,"March","Regional","26-39","Female","Car occupant",53
2021,"March","Regional","26-39","Female","Motorcyclist",4
2021,"March","Regional","26-39","Female","Other or unknown",1
2021,"March","Regional","26-39","Female","Pedal cyclist",2
2021,"March","Regional","26-39","Female","Pedestrian",1
2021,"March","Regional","26-39","Female","Pick-up truck or van occupant",1
2021,"March","Regional","26-39","Male","Bus occupant",1
2021,"March","Regional","26-39","Male","Car occupant",59
2021,"March","Regional","26-39","Male","Heavy transport",5
2021,"March","Regional","26-39","Male","Motorcyclist",37
2021,"March","Regional","26-39","Male","Pedal cyclist",21
2021,"March","Regional","26-39","Male","Pedestrian",3
2021,"March","Regional","26-39","Male","Pick-up truck or van occupant",1
2021,"March","Regional","40-64","Female","Bus occupant",1
2021,"March","Regional","40-64","Female","Car occupant",90
2021,"March","Regional","40-64","Female","Motorcyclist",12
2021,"March","Regional","40-64","Female","Pedal cyclist",18
2021,"March","Regional","40-64","Female","Pedestrian",2
2021,"March","Regional","40-64","Female","Pick-up truck or van occupant",2
2021,"March","Regional","40-64","Male","Bus occupant",1
2021,"March","Regional","40-64","Male","Car occupant",87
2021,"March","Regional","40-64","Male","Heavy transport",6
2021,"March","Regional","40-64","Male","Motorcyclist",110
2021,"March","Regional","40-64","Male","Other or unknown",4
2021,"March","Regional","40-64","Male","Pedal cyclist",44
2021,"March","Regional","40-64","Male","Pedestrian",6
2021,"March","Regional","40-64","Male","Pick-up truck or van occupant",5
2021,"March","Regional","65-74","Female","Bus occupant",1
2021,"March","Regional","65-74","Female","Car occupant",25
2021,"March","Regional","65-74","Female","Motorcyclist",2
2021,"March","Regional","65-74","Female","Other or unknown",1
2021,"March","Regional","65-74","Female","Pedal cyclist",5
2021,"March","Regional","65-74","Female","Pedestrian",3
2021,"March","Regional","65-74","Male","Bus occupant",1
2021,"March","Regional","65-74","Male","Car occupant",22
2021,"March","Regional","65-74","Male","Heavy transport",1
2021,"March","Regional","65-74","Male","Motorcyclist",15
2021,"March","Regional","65-74","Male","Other or unknown",0
2021,"March","Regional","65-74","Male","Pedal cyclist",15
2021,"March","Regional","65-74","Male","Pedestrian",1
2021,"March","Regional","65-74","Male","Pick-up truck or van occupant",3
2021,"March","Regional","75+","Female","Car occupant",19
2021,"March","Regional","75+","Female","Other or unknown",1
2021,"March","Regional","75+","Female","Pick-up truck or van occupant",1
2021,"March","Regional","75+","Male","Bus occupant",1
2021,"March","Regional","75+","Male","Car occupant",18
2021,"March","Regional","75+","Male","Heavy transport",1
2021,"March","Regional","75+","Male","Motorcyclist",3
2021,"March","Regional","75+","Male","Other or unknown",1
2021,"March","Regional","75+","Male","Pedal cyclist",7
2021,"March","Regional","75+","Male","Pedestrian",3
2021,"March","Regional","8-16","Female","Car occupant",9
2021,"March","Regional","8-16","Female","Motorcyclist",2
2021,"March","Regional","8-16","Female","Pedal cyclist",3
2021,"March","Regional","8-16","Female","Pedestrian",3
2021,"March","Regional","8-16","Male","Car occupant",8
2021,"March","Regional","8-16","Male","Motorcyclist",16
2021,"March","Regional","8-16","Male","Other or unknown",1
2021,"March","Regional","8-16","Male","Pedal cyclist",28
2021,"March","Regional","8-16","Male","Pedestrian",5
2021,"March","Remote","0-7","Female","Car occupant",1
2021,"March","Remote","0-7","Male","Car occupant",1
2021,"March","Remote","0-7","Male","Pedal cyclist",1
2021,"March","Remote","0-7","Male","Pedestrian",2
2021,"March","Remote","17-25","Female","Car occupant",7
2021,"March","Remote","17-25","Female","Pedestrian",6
2021,"March","Remote","17-25","Male","Car occupant",12
2021,"March","Remote","17-25","Male","Motorcyclist",3
2021,"March","Remote","17-25","Male","Pedestrian",2
2021,"March","Remote","17-25","Male","Pick-up truck or van occupant",1
2021,"March","Remote","26-39","Female","Car occupant",6
2021,"March","Remote","26-39","Female","Motorcyclist",2
2021,"March","Remote","26-39","Female","Pedal cyclist",1
2021,"March","Remote","26-39","Female","Pick-up truck or van occupant",1
2021,"March","Remote","26-39","Male","Car occupant",8
2021,"March","Remote","26-39","Male","Motorcyclist",7
2021,"March","Remote","26-39","Male","Pedal cyclist",1
2021,"March","Remote","40-64","Female","Car occupant",6
2021,"March","Remote","40-64","Female","Motorcyclist",1
2021,"March","Remote","40-64","Female","Other or unknown",0
2021,"March","Remote","40-64","Female","Pedal cyclist",1
2021,"March","Remote","40-64","Male","Car occupant",6
2021,"March","Remote","40-64","Male","Motorcyclist",3
2021,"March","Remote","40-64","Male","Other or unknown",1
2021,"March","Remote","40-64","Male","Pedal cyclist",1
2021,"March","Remote","40-64","Male","Pedestrian",0
2021,"March","Remote","65-74","Female","Car occupant",1
2021,"March","Remote","65-74","Female","Motorcyclist",1
2021,"March","Remote","65-74","Male","Car occupant",2
2021,"March","Remote","65-74","Male","Motorcyclist",1
2021,"March","Remote","75+","Male","Car occupant",1
2021,"March","Remote","8-16","Female","Pick-up truck or van occupant",1
2021,"March","Remote","8-16","Male","Car occupant",1
2021,"March","Remote","8-16","Male","Motorcyclist",2
2021,"March","Remote","8-16","Male","Other or unknown",1
2021,"May","Major Cities","0-7","Female","Car occupant",6
2021,"May","Major Cities","0-7","Male","Car occupant",13
2021,"May","Major Cities","0-7","Male","Other or unknown",1
2021,"May","Major Cities","0-7","Male","Pedal cyclist",5
2021,"May","Major Cities","0-7","Male","Pedestrian",7
2021,"May","Major Cities","17-25","Female","Car occupant",127
2021,"May","Major Cities","17-25","Female","Motorcyclist",8
2021,"May","Major Cities","17-25","Female","Other or unknown",3
2021,"May","Major Cities","17-25","Female","Pedal cyclist",14
2021,"May","Major Cities","17-25","Female","Pedestrian",10
2021,"May","Major Cities","17-25","Male","Bus occupant",1
2021,"May","Major Cities","17-25","Male","Car occupant",111
2021,"May","Major Cities","17-25","Male","Motorcyclist",94
2021,"May","Major Cities","17-25","Male","Other or unknown",6
2021,"May","Major Cities","17-25","Male","Pedal cyclist",25
2021,"May","Major Cities","17-25","Male","Pedestrian",12
2021,"May","Major Cities","17-25","Male","Pick-up truck or van occupant",2
2021,"May","Major Cities","17-25","intersex or indeterminate or missing","Pedal cyclist",1
2021,"May","Major Cities","26-39","Female","Bus occupant",1
2021,"May","Major Cities","26-39","Female","Car occupant",148
2021,"May","Major Cities","26-39","Female","Heavy transport",1
2021,"May","Major Cities","26-39","Female","Motorcyclist",20
2021,"May","Major Cities","26-39","Female","Other or unknown",3
2021,"May","Major Cities","26-39","Female","Pedal cyclist",29
2021,"May","Major Cities","26-39","Female","Pedestrian",13
2021,"May","Major Cities","26-39","Male","Car occupant",129
